,2m,3m,4.5m,6m
213,1.69731128216,3.06615519524,3.94520139694,5.23429679871
214,1.67047154903,2.98040246964,3.87749266624,5.23789596558
215,1.68214511871,3.04604482651,3.91371369362,5.34348201752
216,1.67724597454,3.02715110779,3.91524553299,5.35067033768
217,1.69333052635,3.17463207245,4.07611846924,5.43444681168
218,1.6320823431,3.0186290741,3.92108511925,5.13505458832
219,1.62615501881,2.99049901962,3.94473147392,5.17810344696
220,1.63332164288,2.9878578186,3.85597991943,5.16644859314
221,1.69868707657,3.08141088486,4.00873231888,5.35906791687
222,1.65541088581,3.0071516037,3.927942276,5.24298048019
223,1.6866863966,3.0651922226,3.97874093056,5.31853818893
224,1.68333661556,3.02787160873,3.90517950058,5.24440002441
225,1.67943060398,3.03978180885,3.97804927826,5.25626516342
226,1.66618084908,2.99365234375,3.94935297966,5.23002338409
227,1.6884919405,3.16974711418,3.97999620438,5.367000103
228,1.63508427143,3.05339193344,3.94310569763,5.32020282745
229,1.65541696548,2.97987961769,3.84367179871,5.19421052933
230,1.70095944405,3.04179310799,3.90546011925,5.34508228302
231,1.68224656582,3.00535678864,3.8914577961,5.23738479614
232,1.69876396656,3.05275774002,3.94885635376,5.32682847977
233,1.68321931362,3.05555820465,3.92242121696,5.28006076813
234,1.68009781837,3.04929828644,3.8924267292,5.27974891663
235,1.66611862183,3.01516461372,3.88137793541,5.23929071426
236,1.64592945576,3.02268910408,3.98405528069,5.15877723694
237,1.64881885052,2.96692633629,3.8929464817,5.24040317535
238,1.69395756721,3.06596541405,3.96109318733,5.39587879181
239,1.67995083332,3.02399778366,3.87147831917,5.30489063263
240,1.65608096123,2.96981859207,3.86823439598,5.25610494614
241,1.68556833267,3.07553577423,3.9197511673,5.41249227524
242,1.66118192673,3.01791262627,3.89170312881,5.35525131226
243,1.69361662865,3.06777906418,3.95364642143,5.41190338135
244,1.68146800995,3.02298021317,3.92628383636,5.31934452057
245,1.67326581478,3.0155673027,3.8374414444,5.2268781662
246,1.68286752701,3.04639410973,3.9252538681,5.30290842056
247,1.65907549858,2.98025369644,3.80147361755,5.18544340134
248,1.71605849266,3.10908055305,3.98487567902,5.43148183823
249,1.65188992023,3.03112483025,3.80456376076,5.2001042366
250,1.651273489,3.01576113701,3.82684397697,5.21823263168
251,1.67465245724,3.01819324493,3.90764927864,5.32615756989
252,1.7093886137,3.0657684803,4.04638338089,5.39018678665
253,1.68062031269,3.03163671494,3.88133859634,5.2568230629
254,1.6907428503,3.10544466972,3.92115521431,5.41610097885
255,1.68901526928,3.11503243446,3.95829153061,5.41734981537
256,1.68828570843,3.07634043694,3.94137644768,5.40282678604
257,1.65898060799,3.03644061089,3.89632153511,5.26605033875
258,1.65595316887,3.03712463379,3.88898324966,5.26801633835
259,1.686891675,3.09126353264,3.99956274033,5.41207265854
260,1.68691325188,3.05471253395,3.89736819267,5.28023004532
261,1.67106854916,3.02692627907,3.90397572517,5.30166006088
262,1.71398174763,3.08994269371,3.9233891964,5.34779024124
263,1.71890866756,3.11999058723,3.93810367584,5.39541435242
264,1.69504833221,3.06648635864,3.90379548073,5.29019880295
265,1.67492389679,3.01273608208,3.87662863731,5.20389795303
266,1.66324591637,3.05262303352,3.90889430046,5.34125471115
267,1.62450122833,2.99505448341,3.85523986816,5.28441143036
268,1.66923093796,3.05972933769,3.94925451279,5.27763271332
269,1.67243039608,3.06144404411,3.91295433044,5.26636219025
270,1.66492974758,3.00457000732,3.88268327713,5.18421888351
271,1.651917696,2.97469997406,3.8300139904,5.17052507401
272,1.71455705166,3.08795022964,3.94798183441,5.44773006439
273,1.65256881714,3.00223016739,3.87392735481,5.31335163116
274,1.66218245029,3.03178405762,3.83721184731,5.29604721069
275,1.6454012394,3.00722765923,3.81409430504,5.23204755783
276,1.71358811855,3.13367009163,3.980022192,5.44146203995
277,1.67006397247,3.06148910522,3.87740969658,5.23677015305
278,1.6869122982,3.08217644691,4.00545835495,5.41852283478
279,1.6381418705,3.01631259918,3.88348722458,5.20977926254
280,1.70254540443,3.10973334312,3.9988617897,5.4445400238
281,1.67043042183,3.03766179085,3.96814966202,5.33647966385
282,1.72935473919,3.11189031601,4.03758239746,5.43507385254
283,1.68990910053,3.07457566261,3.96605062485,5.4052066803
284,1.66300010681,3.06474304199,3.91630744934,5.3408741951
285,1.67338120937,3.0140812397,3.91664123535,5.31024885178
286,1.70365929604,3.03518438339,3.91430211067,5.27358436584
287,1.6745364666,3.01607108116,3.95131969452,5.29431772232
288,1.68999648094,3.00073385239,3.92558979988,5.23956251144
289,1.6811568737,3.03330373764,3.87844896317,5.33844566345
290,1.66541743279,3.02175545692,3.9199655056,5.39998579025
291,1.67401587963,3.03886675835,3.94157743454,5.3168554306
292,1.65889585018,3.01869988441,3.89738678932,5.25080728531
293,1.66578388214,3.03055906296,3.91186833382,5.26110458374
294,1.66555523872,3.0509762764,3.89140462875,5.20747518539
295,1.70431232452,3.07054114342,3.95795464516,5.32565450668
296,1.64746570587,3.03436994553,3.87588477135,5.36589097977
297,1.63585734367,2.97967481613,3.85955762863,5.24498414993
298,1.66092085838,3.03571605682,3.95842456818,5.34083747864
299,1.64912056923,3.02497243881,3.91671776772,5.42211961746
300,1.64442253113,3.02307677269,3.93334388733,5.4436416626
301,1.65181672573,2.98734974861,3.85711741447,5.22700643539
302,1.6918759346,3.11483669281,4.00115251541,5.49059772491
303,1.65962231159,3.03902840614,3.97737574577,5.41054677963
304,1.660348773,3.06252980232,3.99574589729,5.43183612823
305,1.63952493668,3.02414011955,3.92552685738,5.38293218613
306,1.62282502651,2.97615885735,3.90043830872,5.30848407745
307,1.63162231445,2.97171854973,3.84686517715,5.29253482819
308,1.66129481792,2.99203014374,3.9206507206,5.38877916336
309,1.66984581947,3.04289460182,3.95109653473,5.43803882599
310,1.67737817764,2.98295497894,3.87436032295,5.31711053848
311,1.69292283058,3.03110909462,3.92692756653,5.37114810944
312,1.66576218605,2.99212050438,3.9186565876,5.34015226364
313,1.67407405376,3.06523656845,3.94516825676,5.42328166962
314,1.68305075169,3.05488014221,3.98332548141,5.41198825836
315,1.66699814796,3.03262281418,3.94225955009,5.35080623627
316,1.68091416359,3.08470082283,4.00991725922,5.4074716568
317,1.65422224998,2.99236297607,3.8773329258,5.24828004837
318,1.67904007435,3.03883194923,3.94835710526,5.31890630722
319,1.67941212654,3.03137874603,3.96506071091,5.29578590393
320,1.65799176693,3.00214838982,3.93389582634,5.23769569397
321,1.67348051071,3.03223061562,3.95658659935,5.27710723877
322,1.69327449799,3.03337645531,3.95353341103,5.32661628723
323,1.66651105881,3.0223505497,3.92263627052,5.28837013245
324,1.66397964954,3.03705382347,3.89460277557,5.24735450745
325,1.65788722038,3.0466375351,3.86540961266,5.27019500732
326,1.64772999287,3.05122280121,3.86637639999,5.26119375229
327,1.683131814,3.09235405922,3.92092609406,5.3814740181
328,1.67169678211,3.01799368858,3.88006854057,5.28546667099
329,1.64329242706,2.99770474434,3.84086918831,5.2117729187
330,1.61631584167,2.96791982651,3.83689785004,5.14853858948
331,1.64272737503,3.02357792854,3.91052246094,5.28590583801
332,1.64904141426,3.01267266273,3.88803648949,5.26087522507
333,1.65146839619,3.02259993553,3.88973355293,5.32605600357
334,1.64897358418,3.01766133308,3.86007261276,5.30967569351
335,1.65681326389,3.01944708824,3.84280276299,5.28313302994
336,1.65877318382,3.03253006935,3.91433191299,5.27974891663
337,1.66097688675,3.01364183426,3.94092273712,5.35889291763
338,1.63561451435,3.01167678833,3.88852763176,5.24127912521
339,1.65493917465,3.03804922104,3.90690231323,5.28973054886
340,1.66311967373,3.042573452,3.9698445797,5.36709308624
341,1.62655103207,3.01929688454,3.87922406197,5.27416133881
342,1.66807758808,3.05556964874,3.91530275345,5.3246088028
343,1.68926930428,3.05124044418,3.90231990814,5.29971265793
344,1.67402899265,3.05099439621,3.90580296516,5.28379058838
345,1.6737112999,3.00095319748,3.85781002045,5.24215888977
346,1.63642704487,3.02234101295,3.88345170021,5.29499769211
347,1.65188884735,3.04503417015,3.92470550537,5.36860895157
348,1.63226568699,3.00517940521,3.91064882278,5.16597223282
349,1.64279973507,3.03667187691,3.91217684746,5.20019865036
350,1.61792254448,2.98768496513,3.84298157692,5.13863229752
351,1.6440911293,3.0378818512,3.86908102036,5.23394441605
352,1.67737686634,3.08044266701,3.97015452385,5.31308174133
353,1.64989888668,3.02664065361,3.94054579735,5.23875427246
354,1.68559682369,3.09539628029,4.06580352783,5.44663000107
355,1.66820800304,3.00620818138,4.00864696503,5.28730583191
356,1.65240359306,2.98337268829,3.89388680458,5.21839332581
357,1.65881025791,3.02918386459,3.93485236168,5.30191755295
358,1.64974009991,3.00961375237,3.87785696983,5.26771497726
359,1.64800322056,3.00994729996,3.96799206734,5.23906707764
360,1.67270004749,3.07401108742,4.00583839417,5.36728191376
361,1.67913520336,3.03576755524,3.99881052971,5.35212039948
362,1.66838920116,3.06405377388,3.98251843452,5.3811006546
363,1.69689631462,3.11796212196,4.01365089417,5.46377229691
364,1.67726814747,3.10673856735,3.98642039299,5.41547107697
365,1.65868628025,3.05895471573,3.94643735886,5.33885478973
366,1.67761087418,3.03928804398,3.91138243675,5.32391548157
367,1.65283620358,3.03753519058,3.90392804146,5.30553722382
368,1.68947100639,3.07932019234,3.98535370827,5.37052106857
369,1.68910932541,3.0648329258,3.99699378014,5.29181861877
370,1.68902134895,3.08475780487,4.01533269882,5.37998247147
371,1.62847971916,2.99987506866,3.94085693359,5.13270521164
372,1.64947092533,3.07812905312,3.92479372025,5.30913543701
373,1.64953589439,3.05350732803,3.89486384392,5.26756334305
374,1.64965796471,3.04592299461,3.87192773819,5.26451873779
375,1.67205655575,3.09164571762,3.94838047028,5.32444477081
376,1.65801262856,3.05505132675,3.90278744698,5.34642934799
377,1.68850016594,3.05435800552,3.95143437386,5.37851667404
378,1.69413459301,3.05648779869,3.97246408463,5.3023686409
379,1.6942820549,3.08950567245,4.04359960556,5.33287906647
380,1.64645111561,3.03572773933,3.89980173111,5.18479633331
381,1.6453473568,2.98086166382,3.89395499229,5.15828847885
382,1.66271162033,3.01476716995,3.89278817177,5.25314092636
383,1.6777163744,3.01157832146,3.97309470177,5.33780622482
384,1.64494121075,2.94166898727,3.86720061302,5.24698877335
385,1.71285629272,3.08771729469,4.05965614319,5.47156047821
386,1.6934492588,3.05164647102,3.96632766724,5.32830572128
387,1.74217104912,3.17324471474,4.07031488419,5.48286437988
388,1.71194076538,3.16353678703,4.13521718979,5.39080953598
389,1.64050590992,3.04567098618,3.99397754669,5.20871305466
390,1.66710710526,3.03518891335,4.00514888763,5.25011491776
391,1.64910304546,3.05077242851,3.92046093941,5.26088523865
392,1.64651060104,3.04197669029,3.92618465424,5.30137348175
393,1.6596558094,3.00637054443,3.95514655113,5.31017589569
394,1.69479811192,3.07627415657,3.91659593582,5.32495737076
395,1.68765079975,3.08974671364,3.93677663803,5.29999303818
396,1.66742122173,3.03891324997,3.91722393036,5.28142261505
397,1.6897649765,3.16365647316,4.15220355988,5.48948478699
398,1.64683640003,3.06524729729,3.96145987511,5.30699586868
399,1.66007208824,3.01902294159,3.93893170357,5.28214740753
400,1.66894459724,3.08617305756,3.97542691231,5.33512735367
401,1.67270469666,3.08576631546,3.96004128456,5.31138658524
402,1.68519425392,3.12677168846,4.016061306,5.41377592087
403,1.67827355862,3.03086805344,3.91125488281,5.31342792511
404,1.67461144924,3.05556178093,3.93530392647,5.29693126678
405,1.65182876587,3.04911518097,3.89902663231,5.3269276619
406,1.68663012981,3.04457330704,3.97581458092,5.40843200684
407,1.67766368389,3.05388355255,3.94644784927,5.36594057083
408,1.66563844681,3.00631523132,3.89574813843,5.28662919998
409,1.69107782841,3.2298374176,4.10407209396,5.39600467682
410,1.6265360117,3.05078172684,3.95591568947,5.21385526657
411,1.64425849915,3.06905603409,3.97504782677,5.25753927231
412,1.64027178288,2.99085640907,3.89428162575,5.24787664413
413,1.68210470676,3.05848288536,3.98216319084,5.41867828369
414,1.66954398155,3.0043489933,3.93518996239,5.24480247498
415,1.70153617859,3.04685044289,4.02911901474,5.37288475037
416,1.65371549129,2.99256086349,3.92756533623,5.28469705582
417,1.66819548607,3.015625,3.95977115631,5.33445739746
418,1.67889678478,3.0591442585,3.9693570137,5.35257053375
419,1.6690890789,3.0522646904,3.96452307701,5.37195253372
420,1.67901659012,3.04756069183,3.97708845139,5.37939786911
421,1.66035556793,2.98548197746,3.89861130714,5.26817798615
422,1.68202054501,3.03077530861,3.90361571312,5.34852027893
423,1.68869268894,3.05912041664,3.9460299015,5.33846187592
424,1.71098721027,3.07918643951,3.98051714897,5.39946508408
425,1.66210711002,3.01881456375,3.92028164864,5.29276323318
426,1.66373252869,3.04753565788,3.94771075249,5.29565954208
427,1.64967393875,2.99541783333,3.93277716637,5.28932857513
428,1.65823423862,3.03935289383,3.92557263374,5.32474327087
429,1.65746068954,3.01476478577,3.89737462997,5.27127599716
430,1.65590775013,3.01355004311,3.88242983818,5.29436016083
431,1.67158055305,3.07539153099,3.92886185646,5.31334018707
432,1.68774366379,3.05584764481,3.93054318428,5.39494371414
433,1.65610992908,3.03179574013,3.85710763931,5.28854751587
434,1.68853008747,3.09402513504,3.95175671577,5.45695114136
435,1.69645428658,3.07932281494,3.94520926476,5.44240999222
436,1.68306183815,3.08077049255,3.96194601059,5.40463781357
437,1.67381167412,3.05381679535,3.90625572205,5.32146787643
438,1.70993447304,3.09176588058,3.96796488762,5.36803817749
439,1.66576218605,2.99032473564,3.84718823433,5.177339077
440,1.72612071037,3.08700275421,4.01542711258,5.38395738602
441,1.66648757458,2.98899650574,3.87760043144,5.22818470001
442,1.65245211124,2.99660587311,3.93756580353,5.3101644516
443,1.66516923904,3.00525617599,3.97223424911,5.33414268494
444,1.66812050343,3.05815720558,3.91752767563,5.33921527863
445,1.64193487167,3.02617573738,3.8919801712,5.28649187088
446,1.64816105366,2.97389268875,3.87863397598,5.18340921402
447,1.67189991474,3.0497879982,3.87077307701,5.33050584793
448,1.66506671906,3.02529478073,3.92588210106,5.31860733032
449,1.68423056602,3.03782606125,3.91250920296,5.27903842926
450,1.61961054802,2.96599817276,3.83735322952,5.17329978943
451,1.65606701374,3.04082083702,3.89746212959,5.2775478363
452,1.64538490772,3.02727556229,3.89789533615,5.25909280777
453,1.67875516415,3.06420254707,3.98629999161,5.3730597496
454,1.69603729248,3.06829810143,3.9626057148,5.28063678741
455,1.66189956665,3.00368499756,3.89786624908,5.25914812088
456,1.65696811676,2.97851443291,3.8746304512,5.20426464081
457,1.62462413311,2.96344542503,3.84518122673,5.15237522125
458,1.6632809639,3.009765625,3.93177843094,5.25531673431
459,1.66277515888,2.98622775078,3.90778851509,5.28508520126
460,1.64025866985,2.95975399017,3.84219574928,5.2069106102
461,1.65023565292,2.99659562111,3.87615346909,5.25433588028
462,1.64890909195,3.04784727097,3.91318368912,5.31827259064
463,1.67843341827,3.03675889969,3.95151424408,5.29106330872
464,1.63553905487,2.99144124985,3.86418247223,5.23760700226
465,1.6385499239,2.99508953094,3.82590961456,5.18278121948
